tasks,total_wall_sec,mean_wall_sec,mean_score,mean_quality_total,mean_correctness_score,mean_json_score,mean_tool_use_score,mean_safety_score,mean_ground_truth_score,mean_planner_sec,mean_deterministic_tool_sec,mean_llm_tool_sec,mean_final_sec,total_prompt_eval_ms,total_decode_ms,plan_valid_rate,final_json_valid_rate,total_llm_calls,total_prompt_tokens,total_completion_tokens,completion_tokens_per_sec,job_index,host_label,repeat,ctx_size,model,config,type_k,type_v,server_max_rss_mb,server_max_cpu_pct,server_mean_cpu_pct,server_profile_samples,server_returncode,run_kind,task_suite,task_count,planner_mode,context_fill_ratio,raw_dir
5,62.61279591500352,12.522559183000704,0.8133333333333332,0.8133333333333332,0.7333333333333333,1.0,1.0,1.0,0.3333333333333333,0.0,1.8149998504668473e-05,9.168037349797668,3.354162691597594,49594.143000000004,12983.731,1.0,1.0,10,11544,580,9.263282233672275,1,m4_paper_ctx,1,8192,gemma4_e4b,q4_0/q4_0,q4_0,q4_0,7818.828125,188.7,102.60923076923078,65,0,ctx_sweep,core,5,fixed,0.15,/Users/ander.alvarez/dev/perso/turboquant-cpu/agent/results/20260502_110623_m4_paper_ctx/raw/0001_ctx8192_r01_gemma4_e4b_q4_0_q4_0
5,41.0887252070097,8.21774504140194,0.7533333333333333,0.7533333333333333,0.5333333333333333,1.0,1.0,0.8,0.4333333333333333,0.0,1.4958999236114323e-05,4.65823797500052,3.559194407999166,26466.482,14535.741,1.0,1.0,10,6266,535,13.020603518473955,2,m4_paper_ctx,1,4096,qwen35_4b,q8_0/tbq4,q8_0,tbq4,6381.296875,278.4,112.25581395348837,43,0,ctx_sweep,core,5,fixed,0.15,/Users/ander.alvarez/dev/perso/turboquant-cpu/agent/results/20260502_110623_m4_paper_ctx/raw/0002_ctx4096_r01_qwen35_4b_q8_0_tbq4
5,55.71883254099521,11.143766508199041,0.8133333333333332,0.8133333333333332,0.7333333333333333,1.0,1.0,1.0,0.3333333333333333,0.0,1.534120528958738e-05,8.029309341803309,3.114130958201713,43320.157,12358.21,1.0,1.0,10,11538,556,9.978672822890218,3,m4_paper_ctx,1,8192,gemma4_e4b,q8_0/tbq4,q8_0,tbq4,7939.9375,186.8,99.67758620689655,58,0,ctx_sweep,core,5,fixed,0.15,/Users/ander.alvarez/dev/perso/turboquant-cpu/agent/results/20260502_110623_m4_paper_ctx/raw/0003_ctx8192_r01_gemma4_e4b_q8_0_tbq4
5,39.59911250000005,7.919822500000009,0.76,0.76,0.6666666666666666,1.0,1.0,0.8,0.3333333333333333,0.0,1.5075202099978924e-05,4.564093250202132,3.3554224247956883,26595.029000000002,12946.507000000001,1.0,1.0,10,6758,575,14.520527448689647,4,m4_paper_ctx,1,4096,gemma4_e4b,f16/f16,f16,f16,8207.5,132.8,99.45365853658537,41,0,ctx_sweep,core,5,fixed,0.15,/Users/ander.alvarez/dev/perso/turboquant-cpu/agent/results/20260502_110623_m4_paper_ctx/raw/0004_ctx4096_r01_gemma4_e4b_f16_f16
5,42.95842670899583,8.591685341799167,0.7466666666666667,0.7466666666666667,0.4,1.0,1.0,1.0,0.3333333333333333,0.0,1.611660118214786e-05,5.041880124999443,3.5494798497995363,28417.936999999998,14417.297999999999,1.0,1.0,10,6279,508,11.825386517090973,5,m4_paper_ctx,1,4096,qwen35_4b,q8_0/q8_0,q8_0,q8_0,6409.515625,261.5,103.15681818181817,44,0,ctx_sweep,core,5,fixed,0.15,/Users/ander.alvarez/dev/perso/turboquant-cpu/agent/results/20260502_110623_m4_paper_ctx/raw/0005_ctx4096_r01_qwen35_4b_q8_0_q8_0
5,32.01707729100599,6.403415458201198,0.8400000000000001,0.8400000000000001,0.6666666666666666,1.0,1.0,1.0,0.5333333333333333,0.0,2.161640441045165e-05,3.0014805499988144,3.401628258198616,18273.689,13654.49,1.0,1.0,10,4303,485,15.148165948808911,6,m4_paper_ctx,1,2048,qwen35_4b,q8_0/q8_0,q8_0,q8_0,6340.171875,158.0,101.5,33,0,ctx_sweep,core,5,fixed,0.15,/Users/ander.alvarez/dev/perso/turboquant-cpu/agent/results/20260502_110623_m4_paper_ctx/raw/0006_ctx2048_r01_qwen35_4b_q8_0_q8_0
5,32.23854024999309,6.447708049998619,0.8400000000000001,0.8400000000000001,0.6666666666666666,1.0,1.0,1.0,0.5333333333333333,0.0,1.4124799054116011e-05,2.9561540000024253,3.491238991796854,17880.565,14261.524000000001,1.0,1.0,10,4303,528,16.37791276855698,7,m4_paper_ctx,1,2048,qwen35_4b,f16/f16,f16,f16,6440.15625,150.8,98.9090909090909,33,0,ctx_sweep,core,5,fixed,0.15,/Users/ander.alvarez/dev/perso/turboquant-cpu/agent/results/20260502_110623_m4_paper_ctx/raw/0007_ctx2048_r01_qwen35_4b_f16_f16
5,55.20073758500803,11.040147517001605,0.8266666666666665,0.8266666666666665,0.8,1.0,1.0,1.0,0.3333333333333333,0.0,1.4858201029710472e-05,7.971978650003439,3.067839916597586,42876.037,12287.6,1.0,1.0,10,11552,559,10.126676281075977,8,m4_paper_ctx,1,8192,gemma4_e4b,tbq4/tbq4,tbq4,tbq4,7804.578125,197.2,103.59285714285714,56,0,ctx_sweep,core,5,fixed,0.15,/Users/ander.alvarez/dev/perso/turboquant-cpu/agent/results/20260502_110623_m4_paper_ctx/raw/0008_ctx8192_r01_gemma4_e4b_tbq4_tbq4
5,30.452610417021788,6.090522083404357,0.7733333333333333,0.7733333333333333,0.6666666666666666,0.8,1.0,1.0,0.4,0.0,1.770860981196165e-05,2.5635191498004133,3.5266888581973035,16308.707,14115.589,1.0,0.8,10,4463,626,20.55653001261564,9,m4_paper_ctx,1,2048,gemma4_e4b,q4_0/q4_0,q4_0,q4_0,7664.171875,157.8,101.828125,32,0,ctx_sweep,core,5,fixed,0.15,/Users/ander.alvarez/dev/perso/turboquant-cpu/agent/results/20260502_110623_m4_paper_ctx/raw/0009_ctx2048_r01_gemma4_e4b_q4_0_q4_0
5,55.67601774999639,11.135203549999279,0.8266666666666665,0.8266666666666665,0.7333333333333333,1.0,1.0,1.0,0.4,0.0,1.3833001139573753e-05,7.996870533598122,3.137991458401666,43288.316,12315.271,1.0,1.0,10,11535,569,10.219840121378596,10,m4_paper_ctx,1,8192,gemma4_e4b,f16/f16,f16,f16,8516.125,215.6,108.38245614035088,57,0,ctx_sweep,core,5,fixed,0.15,/Users/ander.alvarez/dev/perso/turboquant-cpu/agent/results/20260502_110623_m4_paper_ctx/raw/0010_ctx8192_r01_gemma4_e4b_f16_f16
