elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777820639.578,32,0.0,11844,-7503,88.8655,87,False,False
1777820641.607,7713856,95.3,11844,-7503,88.8655,87,False,False
1777820643.634,7723648,95.2,11844,-7503,88.8655,87,False,False
1777820645.666,7766384,144.3,11844,-7503,88.8655,87,False,False
1777820647.7,7767456,100.4,11844,-7503,88.8655,87,False,False
1777820649.729,7767472,102.8,11844,-7503,88.8655,87,False,False
1777820651.759,7767504,104.3,11844,-7503,88.8655,87,False,False
1777820653.788,7767504,146.9,11844,-7503,88.8655,87,False,False
1777820655.826,7767632,216.3,11844,-7503,88.8655,87,False,False
1777820657.858,7767632,189.5,11844,-7503,88.8655,87,False,False
1777820659.892,7767680,99.3,11844,-7503,88.8655,87,False,False
1777820661.923,7767680,97.8,11844,-7503,88.8655,87,False,False
1777820663.956,7767696,319.3,11791,-7542,88.9277,86,False,False
1777820665.993,7767696,98.9,11791,-7542,88.9277,86,False,False
1777820668.032,7789520,100.4,11791,-7542,88.9277,86,False,False
1777820670.076,7789520,97.1,11791,-7542,88.9277,86,False,False
1777820672.107,7821200,98.7,11791,-7542,88.9277,86,False,False
1777820674.142,7834816,98.1,11791,-7542,88.9277,86,False,False
1777820676.183,7834816,112.9,11791,-7542,88.9277,86,False,False
1777820678.217,7861744,98.7,11791,-7542,88.9277,86,False,False
1777820680.256,7861744,99.9,11791,-7542,88.9277,86,False,False
1777820682.292,7861744,100.4,11791,-7542,88.9277,86,False,False
1777820684.327,7861744,182.1,11791,-7542,88.9277,86,False,False
1777820686.36,7861744,97.8,11791,-7542,88.9277,86,False,False
1777820688.39,7861744,98.5,11791,-7542,88.9277,86,False,False
1777820690.425,7861744,101.1,11791,-7542,88.9277,86,False,False
1777820692.465,7861744,112.8,11791,-7542,88.9277,86,False,False
1777820694.5,7861744,98.4,11791,-7542,88.9277,86,False,False
1777820696.534,7861744,100.7,11791,-7542,88.9277,86,False,False
1777820698.574,7861776,105.0,11791,-7542,88.9277,86,False,False
1777820700.614,7883568,99.1,11802,-7497,88.4796,85,False,False
1777820702.65,7883568,96.8,11802,-7497,88.4796,85,False,False
1777820704.694,7975040,99.3,11802,-7497,88.4796,85,False,False
1777820706.729,8003424,99.4,11802,-7497,88.4796,85,False,False
1777820708.762,8003424,96.5,11802,-7497,88.4796,85,False,False
1777820710.792,8034800,98.1,11802,-7497,88.4796,85,False,False
1777820712.83,8034800,98.8,11802,-7497,88.4796,85,False,False
1777820714.871,8034800,101.0,11802,-7497,88.4796,85,False,False
1777820716.903,8034800,108.1,11802,-7497,88.4796,85,False,False
1777820718.943,8034800,98.2,11802,-7497,88.4796,85,False,False
1777820720.977,8034800,418.5,11802,-7497,88.4796,85,False,False
1777820723.01,8034800,414.0,11802,-7497,88.4796,85,False,False
1777820725.042,8034816,92.7,11802,-7497,88.4796,85,False,False
1777820727.076,8034816,99.1,11802,-7497,88.4796,85,False,False
1777820729.107,8034816,231.6,11802,-7497,88.4796,85,False,False
1777820731.134,8034816,117.2,11802,-7497,88.4796,85,False,False
1777820733.168,8056640,96.4,11802,-7497,88.4796,85,False,False
1777820735.199,8056640,96.3,11802,-7497,88.4796,85,False,False
1777820737.234,8147536,96.5,11766,-6985,82.1855,84,False,False
1777820739.265,8157200,99.1,11763,-6985,82.1646,84,False,False
1777820741.292,8187840,108.8,11763,-6985,82.1646,84,False,False
1777820743.322,8187840,105.6,11763,-6985,82.1646,84,False,False
1777820745.357,8187840,96.0,11763,-6985,82.1646,84,False,False
1777820747.391,8187840,97.7,11763,-6985,82.1646,84,False,False
1777820749.426,8187840,180.6,11763,-6985,82.1646,84,False,False
1777820751.468,8187840,104.6,11763,-6985,82.1646,84,False,False
1777820753.503,8187840,98.5,11763,-6985,82.1646,84,False,False
1777820755.539,7932784,189.5,11763,-6985,82.1646,84,False,False
1777820757.568,7932800,99.3,11763,-6985,82.1646,84,False,False
1777820759.601,7937920,97.3,11763,-6985,82.1646,84,False,False
1777820761.654,7937856,271.0,11763,-6985,82.1646,84,False,False
1777820763.712,7390304,96.5,11763,-6985,82.1646,84,False,False
1777820765.745,7414208,95.6,11763,-6985,82.1646,84,False,False
1777820767.778,7448624,95.2,11763,-6985,82.1646,84,False,False
1777820769.81,7541744,100.2,11763,-6985,82.1646,84,False,False
1777820771.843,7551984,100.6,11763,-6985,82.1646,84,False,False
1777820773.884,7551984,96.5,11763,-6985,82.1646,84,False,False
1777820775.92,7578992,124.7,11763,-6728,79.1415,83,False,False
1777820777.952,7578992,97.2,11763,-6728,79.1415,83,False,False
1777820779.988,7578992,99.7,11763,-6728,79.1415,83,False,False
1777820782.021,7578992,111.4,11763,-6728,79.1415,83,False,False
1777820784.054,7578992,171.2,11763,-6728,79.1415,83,False,False
1777820786.084,7578992,97.9,11763,-6728,79.1415,83,False,False
1777820788.118,7578992,99.4,11763,-6728,79.1415,83,False,False
1777820790.145,7578992,103.8,11763,-6728,79.1415,83,False,False
1777820792.172,7578992,278.5,11763,-6728,79.1415,83,False,False
1777820794.202,7578992,143.9,11763,-6728,79.1415,83,False,False
1777820796.229,7578992,98.3,11763,-6728,79.1415,83,False,False
1777820798.258,7600832,98.2,11763,-6728,79.1415,83,False,False
1777820800.296,7601056,96.6,11763,-6728,79.1415,83,False,False
1777820802.329,7692608,141.7,11763,-6728,79.1415,83,False,False
