elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777996828.019,32,0.0,12687,-1143,14.5012,77,True,True
1777996829.044,5221280,95.5,12687,-1143,14.5012,77,True,True
1777996830.075,5454576,93.3,12687,-1143,14.5012,77,True,True
1777996831.108,5454576,97.4,12687,-1143,14.5012,77,True,True
1777996832.147,5506224,100.3,12687,-1143,14.5012,77,True,True
1777996833.185,5506224,99.6,12687,-1143,14.5012,77,True,True
1777996834.221,5506224,98.2,12687,-1143,14.5012,77,True,True
1777996835.259,5614528,100.7,12687,-1143,14.5012,77,True,True
1777996836.296,5614528,82.5,12687,-1143,14.5012,77,True,True
1777996837.334,5614528,109.1,12687,-1143,14.5012,77,True,True
1777996838.369,5614528,99.0,12687,-1143,14.5012,77,True,True
1777996839.411,5726544,100.8,12284,-1015,12.4683,77,True,True
1777996840.451,5731152,100.0,12284,-1015,12.4683,77,True,True
1777996841.484,5731152,99.6,12284,-1015,12.4683,77,True,True
1777996842.53,5839120,106.8,12284,-1015,12.4683,77,True,True
1777996843.564,5839120,99.1,12284,-1015,12.4683,77,True,True
1777996844.603,5839120,98.6,12284,-1015,12.4683,77,True,True
1777996845.642,5839120,99.8,12284,-1015,12.4683,77,True,True
1777996846.68,5838944,99.4,12284,-1015,12.4683,77,True,True
1777996847.731,5949856,123.8,12284,-1015,12.4683,77,True,True
1777996848.763,5949856,98.9,12284,-1015,12.4683,77,True,True
1777996849.799,6056352,99.3,12284,-1015,12.4683,77,True,True
1777996850.837,6056736,98.2,12284,-1015,12.4683,77,True,True
1777996851.865,6056736,100.6,12284,-1015,12.4683,77,True,True
1777996852.942,6164016,229.1,12284,-1015,12.4683,77,True,True
1777996853.998,6164016,124.0,12284,-1015,12.4683,77,True,True
1777996855.033,6164016,100.1,12284,-1015,12.4683,77,True,True
1777996856.076,6164016,97.8,12284,-1015,12.4683,77,True,True
1777996857.116,6206288,98.5,12284,-1015,12.4683,77,True,True
1777996858.153,6314640,100.0,12284,-1015,12.4683,77,True,True
1777996859.194,6314768,98.9,12284,-1015,12.4683,77,True,True
1777996860.237,6314896,130.2,12284,-1015,12.4683,77,True,True
1777996861.275,6314896,98.5,12284,-1015,12.4683,77,True,True
1777996862.316,6314896,100.0,12284,-1015,12.4683,77,True,True
1777996863.352,6422304,101.0,12284,-1015,12.4683,77,True,True
1777996864.388,6422304,100.0,12284,-1015,12.4683,77,True,True
1777996865.433,6422304,98.3,12284,-1015,12.4683,77,True,True
1777996866.463,6529696,103.5,12284,-1015,12.4683,77,True,True
1777996867.505,6529696,99.4,12284,-1015,12.4683,77,True,True
1777996868.543,6529696,98.6,12284,-1015,12.4683,77,True,True
1777996869.58,6529696,100.0,12284,-1015,12.4683,77,True,True
1777996870.62,6529696,98.3,12284,-1015,12.4683,77,True,True
1777996871.659,6637888,99.8,12284,-1015,12.4683,77,True,True
1777996872.692,6637904,100.7,12284,-1015,12.4683,77,True,True
1777996873.729,6637904,99.9,12284,-1015,12.4683,77,True,True
1777996874.76,6637904,127.0,12284,-1015,12.4683,77,True,True
1777996875.797,6745216,98.6,12284,-1015,12.4683,77,True,True
1777996876.842,6745216,100.0,12284,-1015,12.4683,77,True,True
1777996877.878,6797504,105.9,12284,-1015,12.4683,77,True,True
1777996878.913,6797680,246.9,12284,-1015,12.4683,77,True,True
1777996879.95,6797680,99.1,12284,-1015,12.4683,77,True,True
1777996880.988,6797680,100.0,12284,-1015,12.4683,77,True,True
1777996882.025,6905344,125.9,12284,-1015,12.4683,77,True,True
1777996883.061,6905344,100.9,12284,-1015,12.4683,77,True,True
1777996884.096,6905344,98.4,12284,-1015,12.4683,77,True,True
1777996885.129,6908624,99.6,12284,-1015,12.4683,77,True,True
1777996886.175,6908624,99.7,12284,-1015,12.4683,77,True,True
1777996887.216,7016912,98.8,12284,-1015,12.4683,77,True,True
1777996888.258,7016912,100.0,12284,-1015,12.4683,77,True,True
1777996889.291,7016912,99.7,12284,-1015,12.4683,77,True,True
1777996890.33,7016912,99.4,12284,-1015,12.4683,77,True,True
1777996891.371,7124640,101.0,12284,-1015,12.4683,77,True,True
1777996892.405,7124464,97.9,12284,-1015,12.4683,77,True,True
1777996893.442,7124640,100.0,12284,-1015,12.4683,77,True,True
1777996894.482,7231488,126.9,12284,-1015,12.4683,77,True,True
1777996895.516,7231488,102.3,12284,-1015,12.4683,77,True,True
1777996896.555,7231488,99.1,12284,-1015,12.4683,77,True,True
1777996897.588,7231488,98.3,12284,-1015,12.4683,77,True,True
1777996898.625,7339680,101.1,12284,-1015,12.4683,77,True,True
1777996899.659,7339680,101.2,12279,-903,11.0879,77,True,True
1777996900.696,7339680,98.6,12279,-903,11.0879,77,True,True
1777996901.729,7339680,98.2,12279,-903,11.0879,77,True,True
1777996902.767,7447088,107.7,12279,-903,11.0879,77,True,True
1777996903.806,7447088,98.5,12279,-903,11.0879,77,True,True
1777996904.841,7447088,100.2,12279,-903,11.0879,77,True,True
1777996905.874,7554864,102.2,12279,-903,11.0879,77,True,True
1777996906.913,7554864,98.9,12279,-903,11.0879,77,True,True
1777996907.944,7554864,98.5,12279,-903,11.0879,77,True,True
1777996908.983,7554864,100.0,12279,-903,11.0879,77,True,True
1777996910.022,7554864,98.0,12279,-903,11.0879,77,True,True
1777996911.059,7662912,100.2,12279,-903,11.0879,77,True,True
1777996912.098,7662912,99.8,12279,-903,11.0879,77,True,True
1777996913.129,7662912,97.7,12279,-903,11.0879,77,True,True
1777996914.169,7662912,98.8,12279,-903,11.0879,77,True,True
1777996915.218,7770224,99.6,12279,-903,11.0879,77,True,True
1777996916.258,7770224,100.5,12279,-903,11.0879,77,True,True
1777996917.291,7770224,100.0,12279,-903,11.0879,77,True,True
1777996918.331,7877344,200.4,12279,-903,11.0879,77,True,True
1777996919.369,7877344,100.6,12279,-903,11.0879,77,True,True
1777996920.396,7877344,97.3,12279,-903,11.0879,77,True,True
1777996921.438,7877344,99.6,12279,-903,11.0879,77,True,True
1777996922.493,7985120,99.1,12279,-903,11.0879,77,True,True
1777996923.539,7985120,98.0,12279,-903,11.0879,77,True,True
1777996924.576,8013664,130.1,12279,-903,11.0879,77,True,True
1777996925.615,8014064,98.7,12279,-903,11.0879,77,True,True
1777996926.651,8014112,98.0,12279,-903,11.0879,77,True,True
1777996927.678,8014064,99.7,12279,-903,11.0879,77,True,True
1777996928.714,8014064,98.4,12279,-903,11.0879,77,True,True
