elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777995844.893,32,0.0,12555,4422,55.5182,72,True,True
1777995845.912,6392144,97.6,12555,4422,55.5182,72,True,True
1777995846.938,7797104,99.6,12555,4422,55.5182,72,True,True
1777995847.973,7804672,98.6,12555,4422,55.5182,72,True,True
1777995849.005,7823248,91.7,12555,4422,55.5182,72,True,True
1777995850.039,7823264,102.8,12555,4422,55.5182,72,True,True
1777995851.071,7876176,99.3,12555,4422,55.5182,72,True,True
1777995852.1,7876176,98.4,12555,4422,55.5182,72,True,True
1777995853.139,7876176,97.3,12555,4422,55.5182,72,True,True
1777995854.179,7925648,106.2,12555,4422,55.5182,72,True,True
1777995855.213,7925648,103.9,12555,4422,55.5182,72,True,True
1777995856.247,7944464,98.2,12555,4422,55.5182,72,True,True
1777995857.285,7993520,103.2,12555,4422,55.5182,72,True,True
1777995858.315,7993520,101.6,12555,4422,55.5182,72,True,True
1777995859.345,7993520,96.6,12555,4422,55.5182,72,True,True
1777995860.38,7993520,84.4,12555,4422,55.5182,72,True,True
1777995861.42,8044224,99.1,12555,4422,55.5182,72,True,True
1777995862.459,8044224,98.3,12555,4422,55.5182,72,True,True
1777995863.499,8044240,92.8,12555,4422,55.5182,72,True,True
1777995864.537,8086528,102.5,12555,4422,55.5182,72,True,True
1777995865.577,8086528,100.3,12555,4422,55.5182,72,True,True
1777995866.61,8125200,101.3,12555,4422,55.5182,72,True,True
1777995867.646,8125376,101.6,12555,4422,55.5182,72,True,True
1777995868.676,8125376,95.5,12555,4422,55.5182,72,True,True
1777995869.713,8175696,102.0,12555,4422,55.5182,72,True,True
1777995870.753,8175520,100.7,12555,4422,55.5182,72,True,True
1777995871.784,8175696,91.6,12555,4422,55.5182,72,True,True
1777995872.823,8175712,91.8,12555,4422,55.5182,72,True,True
1777995873.86,8221456,102.4,12555,4422,55.5182,72,True,True
1777995874.897,8221632,100.4,12555,4422,55.5182,72,True,True
1777995875.937,8229824,127.6,12555,4422,55.5182,72,True,True
1777995876.979,8276064,102.0,12555,4422,55.5182,72,True,True
1777995878.011,8276064,99.1,12555,4422,55.5182,72,True,True
1777995879.049,8324528,106.6,12555,4422,55.5182,72,True,True
1777995880.103,8324528,93.3,12555,4422,55.5182,72,True,True
1777995881.143,8324528,94.9,12555,4422,55.5182,72,True,True
1777995882.18,8324544,94.2,12555,4422,55.5182,72,True,True
1777995883.221,8370288,102.6,12555,4422,55.5182,72,True,True
1777995884.264,8382928,94.5,12512,-1402,17.5418,72,True,True
1777995885.325,8426368,103.8,12512,-1402,17.5418,72,True,True
1777995886.365,8426544,101.0,12512,-1402,17.5418,72,True,True
1777995887.404,8426544,97.9,12512,-1402,17.5418,72,True,True
1777995888.433,8426544,94.5,12512,-1402,17.5418,72,True,True
1777995889.466,8477456,120.8,12512,-1402,17.5418,72,True,True
1777995890.498,8477456,103.5,12512,-1402,17.5418,72,True,True
1777995891.531,8477456,96.1,12512,-1402,17.5418,72,True,True
1777995892.576,8477456,132.2,12512,-1402,17.5418,72,True,True
1777995893.607,8533056,100.8,12512,-1402,17.5418,72,True,True
1777995894.64,8532880,98.6,12512,-1402,17.5418,72,True,True
1777995895.677,8533056,93.8,12512,-1402,17.5418,72,True,True
1777995896.715,8533056,117.4,12512,-1402,17.5418,72,True,True
1777995897.756,8585264,101.1,12512,-1402,17.5418,72,True,True
1777995898.795,8585264,99.8,12512,-1402,17.5418,72,True,True
1777995899.854,8578224,178.9,12512,-1402,17.5418,72,True,True
1777995900.894,8017792,92.5,12512,-1402,17.5418,72,True,True
1777995901.948,7531696,92.2,12512,-1402,17.5418,72,True,True
1777995902.987,7531824,96.4,12512,-1402,17.5418,72,True,True
1777995904.028,7531888,94.8,12512,-1402,17.5418,72,True,True
1777995905.076,7532080,95.1,12512,-1402,17.5418,72,True,True
1777995906.112,7583248,102.2,12512,-1402,17.5418,72,True,True
1777995907.149,7583248,99.6,12512,-1402,17.5418,72,True,True
1777995908.184,7606016,99.6,12512,-1402,17.5418,72,True,True
1777995909.215,7685536,100.0,12512,-1402,17.5418,72,True,True
1777995910.241,7685776,100.0,12512,-1402,17.5418,72,True,True
1777995911.28,7685776,99.1,12512,-1402,17.5418,72,True,True
1777995912.319,7685936,96.5,12512,-1402,17.5418,72,True,True
1777995913.351,7758208,101.7,12512,-1402,17.5418,72,True,True
1777995914.382,7758304,99.7,12512,-1402,17.5418,72,True,True
1777995915.413,7758384,94.0,12512,-1402,17.5418,72,True,True
1777995916.454,7825984,97.7,12512,-1402,17.5418,72,True,True
1777995917.503,7826016,100.7,12512,-1402,17.5418,72,True,True
1777995918.538,7826144,96.6,12512,-1402,17.5418,72,True,True
1777995919.574,7887312,100.2,12512,-1402,17.5418,72,True,True
1777995920.609,7887312,146.6,12512,-1402,17.5418,72,True,True
1777995921.647,7887408,97.3,12512,-1402,17.5418,72,True,True
1777995922.688,7955072,91.5,12512,-1402,17.5418,72,True,True
1777995923.723,7955072,112.4,12512,-1402,17.5418,72,True,True
1777995924.755,7955152,101.4,12512,-1402,17.5418,72,True,True
1777995925.79,7955200,94.4,12512,-1402,17.5418,72,True,True
