elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777995926.892,32,0.0,12512,-1402,17.5418,72,True,True
1777995927.92,5263664,73.2,12512,-1402,17.5418,72,True,True
1777995928.955,7663520,106.6,12512,-1402,17.5418,72,True,True
1777995929.99,7670992,97.6,12512,-1402,17.5418,72,True,True
1777995931.025,7671024,96.3,12512,-1402,17.5418,72,True,True
1777995932.063,7671056,96.9,12512,-1402,17.5418,72,True,True
1777995933.093,7676480,100.7,12512,-1402,17.5418,72,True,True
1777995934.133,7676496,98.1,12512,-1402,17.5418,72,True,True
1777995935.173,7676512,95.7,12512,-1402,17.5418,72,True,True
1777995936.21,7693120,109.2,12512,-1402,17.5418,72,True,True
1777995937.24,7692944,101.0,12512,-1402,17.5418,72,True,True
1777995938.275,7728320,98.2,12512,-1402,17.5418,72,True,True
1777995939.316,7749168,109.4,12512,-1402,17.5418,72,True,True
1777995940.348,7749168,98.2,12512,-1402,17.5418,72,True,True
1777995941.384,7749168,99.2,12512,-1402,17.5418,72,True,True
1777995942.422,7749168,95.3,12512,-1402,17.5418,72,True,True
1777995943.465,7759504,101.0,12512,-1402,17.5418,72,True,True
1777995944.499,7759504,98.4,12139,-1414,17.1645,72,True,True
1777995945.528,7759504,96.3,12139,-1414,17.1645,72,True,True
1777995946.561,7766464,104.9,12139,-1414,17.1645,72,True,True
1777995947.591,7766464,98.7,12139,-1414,17.1645,72,True,True
1777995948.632,7799792,94.7,12139,-1414,17.1645,72,True,True
1777995949.671,7809008,103.0,12139,-1414,17.1645,72,True,True
1777995950.705,7809008,102.7,12139,-1414,17.1645,72,True,True
1777995951.741,7809008,98.6,12139,-1414,17.1645,72,True,True
1777995952.773,7818176,106.4,12139,-1414,17.1645,72,True,True
1777995953.814,7818176,100.3,12139,-1414,17.1645,72,True,True
1777995954.85,7818176,97.7,12139,-1414,17.1645,72,True,True
1777995955.886,7818176,138.8,12139,-1414,17.1645,72,True,True
1777995956.934,7821776,103.5,12139,-1414,17.1645,72,True,True
1777995957.974,7821776,101.0,12139,-1414,17.1645,72,True,True
1777995959.009,7838224,94.5,12139,-1414,17.1645,72,True,True
1777995960.042,7846720,102.7,12139,-1414,17.1645,72,True,True
1777995961.077,7846720,99.4,12139,-1414,17.1645,72,True,True
1777995962.113,7846752,96.7,12139,-1414,17.1645,72,True,True
1777995963.142,7860624,114.7,12139,-1414,17.1645,72,True,True
1777995964.179,7860624,100.9,12139,-1414,17.1645,72,True,True
1777995965.217,7860624,90.1,12139,-1414,17.1645,72,True,True
1777995966.25,7860624,98.1,12139,-1414,17.1645,72,True,True
1777995967.281,7860656,123.2,12139,-1414,17.1645,72,True,True
1777995968.318,7897856,100.3,12139,-1414,17.1645,72,True,True
1777995969.348,7897856,97.0,12139,-1414,17.1645,72,True,True
1777995970.384,7914800,102.3,12139,-1414,17.1645,72,True,True
1777995971.421,7914800,98.5,12139,-1414,17.1645,72,True,True
1777995972.454,7923360,105.0,12139,-1414,17.1645,72,True,True
1777995973.486,7923536,99.6,12139,-1414,17.1645,72,True,True
1777995974.525,7923536,123.2,12139,-1414,17.1645,72,True,True
1777995975.554,7923536,99.9,12139,-1414,17.1645,72,True,True
1777995976.588,7932176,106.8,12139,-1414,17.1645,72,True,True
1777995977.621,7932176,99.2,12139,-1414,17.1645,72,True,True
1777995978.653,7936096,97.4,12139,-1414,17.1645,72,True,True
1777995979.688,7935952,97.0,12139,-1414,17.1645,72,True,True
1777995980.722,7952032,100.4,12139,-1414,17.1645,72,True,True
1777995981.758,7952032,102.3,12139,-1414,17.1645,72,True,True
1777995982.795,7952048,100.0,12139,-1414,17.1645,72,True,True
1777995983.837,7966304,99.8,12139,-1414,17.1645,72,True,True
1777995984.865,7966304,98.1,12139,-1414,17.1645,72,True,True
1777995985.898,7966320,91.1,12139,-1414,17.1645,72,True,True
1777995986.933,7966320,95.2,12139,-1414,17.1645,72,True,True
1777995987.974,7987760,100.8,12139,-1414,17.1645,72,True,True
1777995989.005,7987760,124.0,12139,-1414,17.1645,72,True,True
1777995990.036,7987760,122.9,12139,-1414,17.1645,72,True,True
1777995991.082,7987792,98.2,12139,-1414,17.1645,72,True,True
1777995992.131,8021632,103.1,12139,-1414,17.1645,72,True,True
1777995993.165,8021632,104.3,12139,-1414,17.1645,72,True,True
1777995994.192,8021632,95.5,12139,-1414,17.1645,72,True,True
1777995995.221,8030752,105.2,12139,-1414,17.1645,72,True,True
1777995996.256,8030576,101.7,12139,-1414,17.1645,72,True,True
1777995997.284,8030752,97.6,12139,-1414,17.1645,72,True,True
1777995998.323,8030768,94.9,12139,-1414,17.1645,72,True,True
1777995999.362,8049760,101.1,12139,-1414,17.1645,72,True,True
1777996000.399,8049760,94.1,12139,-1414,17.1645,72,True,True
1777996001.436,8084064,128.4,12139,-1414,17.1645,72,True,True
1777996002.476,8084064,100.0,12139,-1414,17.1645,72,True,True
1777996003.517,8084064,100.4,12139,-1414,17.1645,72,True,True
1777996004.558,8084096,150.3,12096,-1475,17.8416,72,True,True
1777996005.588,8093392,97.2,12096,-1475,17.8416,72,True,True
1777996006.636,8093392,94.2,12096,-1475,17.8416,72,True,True
1777996007.667,8101856,103.4,12096,-1475,17.8416,72,True,True
1777996008.702,8101856,99.4,12096,-1475,17.8416,72,True,True
1777996009.735,8101856,99.3,12096,-1475,17.8416,72,True,True
1777996010.771,8110096,95.2,12096,-1475,17.8416,72,True,True
