elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777821410.76,32,0.0,11338,-7478,84.7856,67,False,False
1777821412.789,5436112,93.8,11338,-7478,84.7856,67,False,False
1777821414.822,5487584,98.8,11338,-7478,84.7856,67,False,False
1777821416.857,5538128,109.4,11338,-7478,84.7856,67,False,False
1777821418.894,5678272,98.8,11338,-7478,84.7856,67,False,False
1777821420.923,5678880,98.0,11338,-7478,84.7856,67,False,False
1777821422.955,5679936,99.1,11338,-7478,84.7856,67,False,False
1777821424.983,5679936,97.0,11321,-7373,83.4697,66,False,False
1777821427.017,5680960,97.8,11321,-7373,83.4697,66,False,False
1777821429.053,5682144,206.3,11321,-7373,83.4697,66,False,False
1777821431.086,5683168,134.8,11321,-7373,83.4697,66,False,False
1777821433.118,5683168,95.5,11321,-7373,83.4697,66,False,False
1777821435.151,5684224,97.9,11321,-7373,83.4697,66,False,False
1777821437.184,5684288,98.2,11321,-7373,83.4697,66,False,False
1777821439.218,5684304,93.6,11321,-7373,83.4697,66,False,False
1777821441.248,5823184,158.2,11321,-7373,83.4697,66,False,False
1777821443.284,5823184,95.4,11321,-7373,83.4697,66,False,False
1777821445.315,5931376,103.7,11321,-7373,83.4697,66,False,False
1777821447.349,5931376,97.9,11321,-7373,83.4697,66,False,False
1777821449.382,5931376,98.1,11321,-7373,83.4697,66,False,False
1777821451.417,6039824,94.2,11321,-7373,83.4697,66,False,False
1777821453.444,6039824,97.3,11321,-7373,83.4697,66,False,False
1777821455.484,6039824,99.0,11321,-7373,83.4697,66,False,False
1777821457.526,6039824,119.3,11321,-7373,83.4697,66,False,False
1777821459.563,6039840,104.2,11284,-7590,85.6456,65,False,False
1777821461.599,6039840,95.8,11284,-7590,85.6456,65,False,False
1777821463.63,6039840,177.3,11284,-7590,85.6456,65,False,False
1777821465.669,6039840,272.0,11284,-7590,85.6456,65,False,False
1777821467.7,6039840,98.2,11284,-7590,85.6456,65,False,False
1777821469.743,6039856,99.0,11284,-7590,85.6456,65,False,False
1777821471.777,6039856,117.9,11284,-7590,85.6456,65,False,False
1777821473.817,6178320,103.0,11284,-7590,85.6456,65,False,False
1777821475.854,6178320,97.0,11284,-7590,85.6456,65,False,False
1777821477.893,6285680,145.3,11284,-7590,85.6456,65,False,False
1777821479.928,6285680,96.9,11284,-7590,85.6456,65,False,False
1777821481.971,6393936,98.2,11284,-7590,85.6456,65,False,False
1777821484.035,6393936,100.3,11284,-7590,85.6456,65,False,False
1777821486.069,6393936,107.6,11284,-7590,85.6456,65,False,False
1777821488.11,6393936,98.3,11284,-7590,85.6456,65,False,False
1777821490.145,6393952,131.8,11284,-7590,85.6456,65,False,False
1777821492.188,6393952,153.4,11284,-7590,85.6456,65,False,False
1777821494.225,6393952,98.9,11284,-7590,85.6456,65,False,False
1777821496.261,6393952,169.1,11284,-7675,86.6047,64,False,False
1777821498.294,6393952,216.0,11284,-7675,86.6047,64,False,False
1777821500.326,6393952,98.8,11284,-7675,86.6047,64,False,False
1777821502.364,6531488,102.2,11284,-7675,86.6047,64,False,False
1777821504.395,6531488,95.2,11284,-7675,86.6047,64,False,False
1777821506.439,6638944,100.2,11284,-7675,86.6047,64,False,False
1777821508.47,6638944,97.5,11284,-7675,86.6047,64,False,False
1777821510.511,6747264,99.5,11284,-7675,86.6047,64,False,False
1777821512.55,6747264,111.8,11284,-7675,86.6047,64,False,False
1777821514.593,6747264,112.5,11284,-7675,86.6047,64,False,False
1777821516.641,6747264,97.6,11284,-7675,86.6047,64,False,False
1777821518.675,6747264,98.2,11284,-7675,86.6047,64,False,False
1777821520.709,6747264,346.6,11284,-7675,86.6047,64,False,False
1777821522.745,6747264,262.7,11284,-7675,86.6047,64,False,False
1777821524.775,6747264,99.1,11284,-7675,86.6047,64,False,False
1777821526.809,6747264,98.2,11284,-7675,86.6047,64,False,False
1777821528.845,6747264,181.7,11284,-7675,86.6047,64,False,False
1777821530.882,6747264,97.8,11284,-7675,86.6047,64,False,False
1777821532.919,6747264,97.0,11284,-7675,86.6047,64,False,False
1777821534.96,6885712,161.8,11276,-7126,80.3528,63,False,False
1777821536.999,6885712,97.2,11276,-7126,80.3528,63,False,False
1777821539.038,6993744,98.0,11276,-7126,80.3528,63,False,False
1777821541.077,6993744,97.1,11276,-7126,80.3528,63,False,False
1777821543.106,7101744,98.4,11276,-7126,80.3528,63,False,False
1777821545.136,7101744,98.5,11276,-7126,80.3528,63,False,False
1777821547.18,7101744,105.6,11276,-7126,80.3528,63,False,False
1777821549.214,7101744,96.1,11276,-7126,80.3528,63,False,False
1777821551.24,7101744,163.8,11276,-7126,80.3528,63,False,False
1777821553.287,7101744,111.5,11276,-7126,80.3528,63,False,False
1777821555.325,7101744,99.9,11276,-7126,80.3528,63,False,False
1777821557.36,7101744,397.8,11276,-7126,80.3528,63,False,False
1777821559.392,7101744,98.3,11276,-7126,80.3528,63,False,False
1777821561.42,7101744,97.8,11276,-7126,80.3528,63,False,False
1777821563.453,7101744,98.0,11276,-7126,80.3528,63,False,False
1777821565.519,7239920,97.0,11276,-7126,80.3528,63,False,False
1777821567.559,7239920,94.3,11276,-7126,80.3528,63,False,False
