elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777821756.96,32,0.0,11150,-4398,49.0377,57,False,False
1777821758.991,5516256,91.0,11150,-4398,49.0377,57,False,False
1777821761.022,5570672,95.5,11150,-4398,49.0377,57,False,False
1777821763.056,5570672,96.6,11150,-4398,49.0377,57,False,False
1777821765.095,5713824,100.9,11150,-4398,49.0377,57,False,False
1777821767.128,5722768,85.4,11150,-4398,49.0377,57,False,False
1777821769.164,5722944,97.8,11150,-4398,49.0377,57,False,False
1777821771.196,5724000,97.8,11150,-4398,49.0377,57,False,False
1777821773.228,5725024,348.3,11150,-4398,49.0377,57,False,False
1777821775.263,5725024,118.3,11150,-4398,49.0377,57,False,False
1777821777.299,5726080,540.5,11150,-4398,49.0377,57,False,False
1777821779.329,5727104,360.8,11150,-4398,49.0377,57,False,False
1777821781.378,5727104,96.5,11150,-4398,49.0377,57,False,False
1777821783.414,5728128,557.4,11150,-4398,49.0377,57,False,False
1777821785.449,5728128,552.3,11150,-4398,49.0377,57,False,False
1777821787.481,5728128,95.6,11150,-4398,49.0377,57,False,False
1777821789.512,5728128,134.2,11150,-4398,49.0377,57,False,False
1777821791.54,5728128,111.5,11150,-4398,49.0377,57,False,False
1777821793.576,5897824,96.0,11150,-4398,49.0377,57,False,False
1777821795.621,6007856,95.9,11409,-7141,81.4717,56,False,False
1777821797.653,6007856,117.5,11409,-7141,81.4717,56,False,False
1777821799.685,6007856,95.5,11409,-7141,81.4717,56,False,False
1777821801.723,6120608,203.8,11409,-7141,81.4717,56,False,False
1777821803.762,6120608,100.3,11409,-7141,81.4717,56,False,False
1777821805.798,6120608,263.6,11409,-7141,81.4717,56,False,False
1777821807.829,6120608,141.2,11409,-7141,81.4717,56,False,False
1777821809.859,6120608,433.7,11409,-7141,81.4717,56,False,False
1777821811.893,6120608,96.1,11409,-7141,81.4717,56,False,False
1777821813.922,6120608,100.0,11409,-7141,81.4717,56,False,False
1777821815.953,6120608,321.5,11409,-7141,81.4717,56,False,False
1777821817.979,6120608,93.8,11409,-7141,81.4717,56,False,False
1777821820.015,6120608,95.5,11409,-7141,81.4717,56,False,False
