elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777820310.03,32,0.0,12597,-1205,15.1794,95,False,False
1777820312.057,5209488,81.9,12597,-1205,15.1794,95,False,False
1777820314.091,5461984,97.3,12597,-1205,15.1794,95,False,False
1777820316.121,5512544,95.8,12597,-1205,15.1794,95,False,False
1777820318.15,5688496,115.5,12597,-1205,15.1794,95,False,False
1777820320.182,5705904,97.2,12597,-1205,15.1794,95,False,False
1777820322.214,5706512,94.7,12597,-1205,15.1794,95,False,False
1777820324.248,5707536,94.2,12597,-1205,15.1794,95,False,False
1777820326.278,5708560,148.5,12597,-1205,15.1794,95,False,False
1777820328.312,5709712,100.7,12597,-1205,15.1794,95,False,False
1777820330.346,5709744,98.0,12597,-1205,15.1794,95,False,False
1777820332.382,5710768,96.5,12597,-1205,15.1794,95,False,False
1777820334.42,5711792,115.1,12597,-1205,15.1794,95,False,False
1777820336.456,5711792,96.6,12597,-1205,15.1794,95,False,False
1777820338.488,5711808,97.7,12597,-1205,15.1794,95,False,False
1777820340.522,5711840,95.3,12597,-1205,15.1794,95,False,False
1777820342.56,5709856,80.8,12556,-5781,72.5862,94,False,False
1777820344.595,5865104,119.6,12556,-5781,72.5862,94,False,False
1777820346.633,5865104,89.8,12556,-5781,72.5862,94,False,False
1777820348.669,5975520,97.0,12556,-5781,72.5862,94,False,False
1777820350.702,5975552,96.9,12556,-5781,72.5862,94,False,False
1777820352.739,5975584,98.2,12556,-5781,72.5862,94,False,False
1777820354.775,6086480,97.6,12556,-5781,72.5862,94,False,False
1777820356.806,6140208,97.6,12556,-5781,72.5862,94,False,False
1777820358.838,6140384,96.5,12556,-5781,72.5862,94,False,False
1777820360.875,6250512,96.4,12556,-5781,72.5862,94,False,False
1777820362.911,6250512,96.7,12556,-5781,72.5862,94,False,False
1777820364.94,6250528,96.1,12556,-5781,72.5862,94,False,False
1777820366.974,6361184,97.0,12556,-5781,72.5862,94,False,False
1777820369.015,6361184,95.9,12556,-5781,72.5862,94,False,False
1777820371.048,6361184,198.2,12556,-5781,72.5862,94,False,False
1777820373.082,6361184,267.4,12556,-5781,72.5862,94,False,False
1777820375.111,6361184,148.9,12556,-5781,72.5862,94,False,False
1777820377.14,6361200,97.6,12556,-5781,72.5862,94,False,False
1777820379.185,6361200,256.9,12556,-5781,72.5862,94,False,False
1777820381.214,6361200,98.8,12556,-5781,72.5862,94,False,False
1777820383.249,6361200,291.0,12556,-5781,72.5862,94,False,False
1777820385.28,6361200,97.0,12187,-7026,85.6259,93,False,False
1777820387.315,6513984,101.6,12187,-7026,85.6259,93,False,False
1777820389.347,6514640,97.8,12187,-7026,85.6259,93,False,False
1777820391.38,6178576,99.6,12187,-7026,85.6259,93,False,False
1777820393.42,6608848,96.3,12187,-7026,85.6259,93,False,False
1777820395.457,6608944,133.8,12187,-7026,85.6259,93,False,False
1777820397.492,6698880,97.4,12187,-7026,85.6259,93,False,False
1777820399.52,6699104,171.2,12187,-7026,85.6259,93,False,False
1777820401.549,6597984,103.3,12187,-7026,85.6259,93,False,False
1777820403.592,6597984,95.5,12187,-7026,85.6259,93,False,False
1777820405.624,6598496,96.2,12187,-7026,85.6259,93,False,False
1777820407.657,6599088,96.4,12187,-7026,85.6259,93,False,False
1777820409.69,6599920,103.1,12187,-7026,85.6259,93,False,False
1777820411.726,6599920,257.0,12187,-7026,85.6259,93,False,False
1777820413.759,6600752,97.6,12187,-7026,85.6259,93,False,False
1777820415.802,6601024,98.5,12187,-7026,85.6259,93,False,False
1777820417.834,6601232,96.6,12187,-7026,85.6259,93,False,False
1777820419.868,6601376,97.6,12187,-7026,85.6259,93,False,False
1777820421.9,6755520,97.5,12187,-7026,85.6259,93,False,False
1777820423.932,6865520,104.7,12187,-7026,85.6259,93,False,False
1777820425.97,6865520,97.5,12045,-6387,76.9314,92,False,False
1777820428.012,6886096,97.2,12045,-6387,76.9314,92,False,False
1777820430.045,6996592,97.0,12045,-6387,76.9314,92,False,False
1777820432.074,6996592,97.5,12045,-6387,76.9314,92,False,False
1777820434.106,6996592,384.4,12045,-6387,76.9314,92,False,False
1777820436.137,6996416,97.0,12045,-6387,76.9314,92,False,False
1777820438.173,6996592,97.6,12045,-6387,76.9314,92,False,False
1777820440.209,6996608,97.7,12045,-6387,76.9314,92,False,False
1777820442.245,6996608,312.7,12045,-6387,76.9314,92,False,False
1777820444.276,6996608,97.5,12045,-6387,76.9314,92,False,False
1777820446.308,6996608,93.1,12045,-6387,76.9314,92,False,False
1777820448.337,6996608,98.1,12045,-6387,76.9314,92,False,False
1777820450.37,6996608,163.3,12045,-6387,76.9314,92,False,False
1777820452.401,6996672,91.7,12045,-6387,76.9314,92,False,False
1777820454.428,7055056,96.7,12045,-6387,76.9314,92,False,False
1777820456.467,7055248,97.0,12045,-6387,76.9314,92,False,False
